id,word_representation,outwear,top,trousers,women dresses,women skirts
6180,w145451 w186648 w356891 w250138 w335583 w68504 w372126 w142139 w66801 w374393 w260975 w204762 w101681 w56221 w171593 w342007,1,0,0,1,0
6181,w256897 w500001 w128292 w253354 w254516 w102910 w374393 w20297 w204762 w13621 w193800 w180377 w36882 w34893 w261144 w384021 w360226 w250138,0,1,0,1,0
6182,w194870 w61795 w111248 w300261 w184773 w221585 w318673 w140261 w105663 w338476 w80220 w193800 w280823 w250138 w228928 w256214 w384021 w71240,1,0,0,1,0
6183,w154850 w134621 w347760 w368487 w12685 w256905 w220790 w233042 w207614 w20894 w247655 w500010 w136109 w81482 w209018 w384021 w1867 w120979,0,1,1,0,0
6184,w254516 w135431 w359330 w218049 w1867 w120979 w356796 w326106 w175250 w217578 w186076 w337250 w349078 w393660 w15393 w311583 w108747 w368918,1,1,0,0,0
6185,w317619 w18330 w366481 w395130 w165609 w279541 w70673 w241910 w311583 w52100 w500005 w241910 w48576 w276703 w275376 w500005 w85858 w241910,0,0,1,0,0
6186,w194130 w34893 w382355 w374393 w270470 w197783 w195317 w239044 w311583 w34893 w111248 w315535 w277040 w116919 w241910 w247037 w85858 w92187 w314686 w500087,0,0,1,0,0
6187,w305249 w286297 w70856 w280823 w221983 w389481 w93366 w34893 w388541 w86449 w207614 w119705 w159413 w59496 w145577 w14299 w193067 w311583 w231194 w282514 w339421 w127064 w203588 w101681,0,0,1,0,1
6188,w332827 w241910 w311583 w234583 w173688 w399554 w104858 w266998 w174229 w323852 w217871 w343753 w225739 w382355 w374393 w265585,0,1,1,0,0
6189,w386891 w374574 w127737 w34893 w286083 w8992 w381553 w22890 w282140 w193800 w33992 w105773 w194870 w12216 w217871 w34893 w289496 w306120 w28646 w221983,0,1,0,0,1
6190,w197145 w219199 w292536 w147936 w22890 w197783 w118355 w203093 w162025 w34893 w371640 w391937 w371076 w186076 w84933 w35857 w500549 w71240,1,0,1,0,0
6191,w93366 w194870 w393987 w174897 w195317 w271715 w286461 w82341 w89538 w380347 w380494 w241910 w275199 w374393 w111248 w255783 w173688 w85858 w364496 w241910 w322219 w195317 w357832 w186076 w66980 w189105,0,0,1,0,0
6192,w135270 w217871 w198315 w254516 w165492 w173688 w85858 w500187 w52100 w221983 w20297 w239332 w34893 w81629 w345945 w155657 w62255 w217871 w66570 w234583 w85858 w193067,0,0,1,0,1
6193,w195317 w374666 w194870 w167540 w388071 w82026 w126394 w225739 w111248 w63515 w18841 w15393 w217871 w204762 w150363 w384027 w36882 w391554 w42589 w225739 w162965,1,1,0,0,0
6194,w305249 w341569 w362953 w360226 w120979 w389481 w93366 w388541 w86449 w207614 w51947 w119705 w159413 w59496 w145543 w172717 w118125 w120979 w50916 w500190,0,1,0,0,0
6195,w195317 w102200 w381413 w186076 w194870 w390515 w286461 w29840 w302064 w209018 w384021 w138132 w217871 w234583 w93366 w45765 w93366 w87179 w347032 w500058 w135431 w216109 w177163 w1867 w120979,1,1,0,0,0
6196,w93366 w393987 w39222 w174897 w195317 w271715 w286461 w82341 w89538 w204762 w101681 w500153 w338476 w75409 w273391 w284707 w241910 w374393 w111248 w395130 w165609 w7718 w99560 w314686 w322219 w195317 w186076 w66980 w194870 w189105,0,0,1,0,0
6197,w33852 w109269 w369689 w186076 w377961 w217871 w286596 w62255 w115724 w91800 w314686 w223897 w19283 w260920 w34893 w81461 w105773 w375163 w71220 w217871 w327774 w90685 w34893 w382355 w374393 w257011 w218102 w236919 w314686 w127064 w203588 w12685,0,0,1,0,0
6198,w195317 w102200 w381413 w311583 w32424 w166204 w69002 w241910 w105773 w238644 w326377 w232128 w395350 w17904 w34893 w206428 w19054 w71369 w141635 w338587 w314686 w341569 w179800 w147070 w255783 w241910 w21180 w289496,0,0,1,0,0
6199,w282945 w66980 w165326 w289829 w134152 w223254 w207373 w22890 w120979 w256905 w158103 w247655 w270233 w398645 w381413 w119631 w358149 w204762 w101681 w500561 w244632 w217871 w240587 w221682 w379800,0,1,1,0,0
6200,w167111 w34893 w234583 w113935 w101837 w205991 w120979 w217871 w87179 w222897 w75397,1,1,0,0,0
6201,w237465 w125056 w334211 w254516 w223059 w111411 w234583 w239430 w360226 w280823 w250138,0,0,0,1,0
6202,w254516 w139258 w122515 w6502 w161352 w221983 w356796 w326106 w34893 w175250 w217578 w186076 w349078 w306808 w45374 w15393,1,0,0,0,1
6203,w261113 w500157 w181937 w290610 w221983 w217871 w343216 w39218 w47554 w364496 w69002 w286596 w314686 w365489 w194870 w5328 w311583 w383674 w215985,0,0,1,0,1
6204,w325666 w256553 w61795 w342153 w90685 w66980 w240313 w257531 w111248 w164005 w105918 w158353 w276577 w94172 w360424 w323852,0,1,0,0,0
6205,w50127 w217871 w163419 w374012 w93366 w120502 w217871 w368918 w19283 w236731 w186076 w194870 w149925 w374393 w34893 w173688 w85858 w241910 w289496 w293013 w15393,1,0,1,0,0
6206,w34893 w194870 w97337 w114947 w500077 w36882 w48576 w305137 w182664 w384857 w47586 w235668 w240587 w305925 w207614 w386149 w20894 w204762 w150363 w381605 w264611 w209018 w177163 w342007,1,1,0,0,0
6207,w247655 w270233 w261113 w241392 w158353 w500001 w708 w500013 w296780 w258166 w69762 w238507 w312410 w342007 w386149 w166239 w374577,1,0,1,0,0
6208,w386891 w391558 w500002 w374574 w127737 w34893 w8992 w261297 w101837 w277040 w290610 w221983 w105773 w194870 w12216 w34893 w87179 w289496 w267098 w227000 w94001 w286596 w332548,0,0,1,0,1
6209,w43656 w384021 w123298 w378979 w68504 w372126 w142139 w66801 w374393 w260975 w368487 w276473 w12685,1,0,1,0,0
6210,w186494 w223897 w330842 w185379 w116919 w101837 w234583 w70856 w221983 w34893 w286596 w386149 w301260 w373385 w197783 w325608 w500425 w89538 w207614 w34893 w82341 w111498,0,0,1,0,1
6211,w132739 w366835 w230090 w322224 w392167 w337134 w52101 w267864 w115724 w256214 w384021 w36882 w500702 w272605 w1867 w120979 w500058 w153315,1,1,0,0,0
6212,w500126 w240587 w286461 w34893 w145577 w374393 w23969 w84287 w109896 w255783 w198565 w372172 w234775 w48776 w376233 w217871 w276703 w101837 w70856 w173430 w500056,0,0,1,0,1
6213,w370767 w380494 w221983 w366000 w217871 w147343 w34893 w289496 w32497 w358149 w280384 w225739 w292000 w101837 w273956 w92187 w241910,0,0,1,0,1
6214,w237465 w167111 w34893 w378116 w99560 w234775 w261527 w321998 w174229 w71240 w111248 w71392 w253067 w77100 w264939 w36882,1,1,0,0,0
6215,w210717 w371473 w227401 w213553 w284733 w198528 w272605 w50316 w33992 w8052 w39218 w217871 w8992 w320081 w204762 w150363 w381605 w264611 w209018 w500093,0,1,1,0,0
6216,w318673 w364496 w288053 w376233 w250138 w301033 w194870 w20160 w374393 w194870 w223736 w237465 w302460 w186076 w151648 w111248 w12410 w100269 w250138 w186076 w358094 w86534,0,0,0,1,0
6217,w194870 w83749 w256553 w218713 w286461 w253632 w8992 w82660 w198528 w250138 w153315 w286596 w118125 w120979,0,1,0,1,0
6218,w112319 w66980 w194870 w167930 w260687 w195815 w500107 w39222 w207614 w194870 w316201 w20297 w236352 w82341 w374393 w34893 w280823 w181937 w186648 w250138 w127234 w48576 w34893 w20780 w138576 w232277 w161352 w123298,1,0,0,1,0
6219,w194870 w122953 w256905 w66217 w207614 w34893 w56481 w37419 w218713 w34893 w111248 w261297 w162756 w283853 w500021 w311583 w34893 w121049 w242257 w314686 w186076 w42634 w66980 w194870,1,0,1,0,0
6220,w194870 w125704 w31180 w131051 w126729 w269012 w90685 w195317 w53573 w253354 w186076 w41128 w373517 w294269 w78494 w238644 w174897 w240625 w34893 w249704 w33992 w105773 w194870 w279541 w261801 w253067 w311583 w373517 w386149 w263923 w241910,0,1,1,0,0
6221,w500024 w27013 w30571 w144920 w172251 w335611 w240417 w1867 w120979 w370005 w217871 w114650 w194214 w2455 w340693 w52603 w342007 w127064 w203588 w12685,1,1,0,0,0
6222,w136665 w162756 w71240 w203093 w162025 w371640 w391937 w371076 w186076 w84933 w35857 w303336 w110965 w139689 w86601 w45374 w15393,1,0,0,0,0
6223,w157401 w256553 w97300 w286461 w34893 w320917 w169896 w62255 w381413 w270189 w33992 w360424 w89000 w294820 w33992,0,1,0,0,0
6224,w29880 w500010 w219120 w279437 w500572 w197783 w193800 w138132 w54702 w282514 w118125 w120979 w155034 w254429 w42500 w186076 w97583 w20297 w311583 w189406 w369089 w371640 w382355 w374393 w204762 w101681 w500153 w338476 w75409 w273391 w284707 w241910,0,1,1,0,0
6225,w237465 w125056 w334211 w254516 w223059 w111411 w284027 w384021 w60883 w250138,0,0,0,1,0
6226,w500042 w358562 w81698 w194870 w221366 w66980 w34893 w101837 w255783 w385368 w249337 w221983 w368487 w276473 w68021 w133070 w380494 w241910,0,0,1,0,1
6227,w84933 w152440 w133512 w327517 w311583 w138763 w107897 w36882 w270233 w239332 w48576 w239332 w245977 w115549 w213509 w500021 w120979,1,1,0,0,0
6228,w195317 w256553 w87218 w286461 w111248 w282140 w193800 w33992 w217871 w392128 w66980 w202485 w10065 w254169 w286596 w276473 w12685,0,1,1,0,0
6229,w34893 w5797 w374393 w83112 w500005 w241910 w239044 w162971 w123032 w8992 w156342 w94172 w118125 w120979 w395855 w243012 w194870 w10271,0,1,1,0,0
6230,w195317 w236352 w186076 w151648 w311583 w34893 w317619 w18330 w112319 w165609 w173915 w197783 w193800 w33992 w295346 w286596 w276473 w12685 w500410,0,1,1,0,0
6231,w366000 w500157 w118125 w94172 w320917 w133157 w323852 w33587 w343216 w172358 w173430 w221983 w334392 w365489 w194870 w5328 w311583 w383674,0,1,0,0,1
6232,w50127 w217871 w163419 w374012 w93366 w120502 w217871 w368918 w19283 w236731 w186076 w194870 w149925 w339655 w374393 w121255 w115724 w365489 w15393 w127064 w203588 w101681 w241180 w267098 w276473 w332345,1,0,1,0,0
6233,w194870 w300261 w184773 w221585 w318673 w234583 w113935 w315087 w77630 w286596 w221983 w36882 w250138 w311583 w173430 w255783,0,0,0,1,1
6234,w318673 w350483 w356690 w318673 w151648 w34893 w111248 w262761 w272605 w15393 w500058 w500771 w237465 w356690 w186076 w151648 w34893 w312941 w40795 w181937 w234583 w174229 w376233 w221983,1,0,0,0,1
6235,w29880 w84933 w202485 w195698 w234517 w22890 w193067 w270233 w177420 w41327 w151648 w152735 w279541 w48576 w334524 w217871 w279522 w43233 w186076 w399290 w279437 w22966 w329599 w368487 w54702 w362009,0,0,1,0,0
6236,w247655 w270233 w261113 w241392 w158353 w708 w93240 w280823 w187552 w121255 w193800 w322396 w261297 w165492 w263923 w314686,0,1,1,0,0
6237,w382355 w169896 w173688 w85858 w34893 w171137 w280823 w221983 w311583 w308610 w54702 w92187 w70969 w311583 w120502 w46640 w314686 w66980 w135568 w289496,0,0,1,0,1
6238,w237465 w125056 w67524 w230090 w286461 w34893 w89538 w158353 w266604 w360424 w15393 w34893 w399365 w500013 w135431 w238625 w138576 w15393 w248379,1,0,0,0,0
6239,w500049 w239044 w302766 w129473 w500050 w338587 w10271 w333024 w295206 w198528 w376233 w250138 w2372 w276256 w320917 w138132 w75397 w153164 w79880,1,0,0,1,0
6240,w241163 w218210 w295366 w21643 w34893 w337134 w181937 w248538 w82660 w221983 w311583 w500061 w322219 w172251 w105773 w194870 w253067 w173688 w399554 w277040 w365489 w221983,0,0,0,0,1
6241,w254516 w169896 w380347 w115724 w68193 w44496 w185790 w36882 w311583 w308610 w21135 w342532 w198528 w376233 w250138 w189113 w500044 w126729 w500045 w161756 w189113 w500044 w500046 w286596 w30219 w276473 w12685,0,1,1,1,0
6242,w157401 w229673 w256553 w97300 w286461 w320917 w382662 w221980 w230729 w341569 w120979 w250138 w217871 w149790 w36964 w241910,0,0,1,1,0
6243,w247655 w292000 w254429 w342153 w186076 w194870 w141327 w161948 w66980 w34893 w91406 w234583 w239430 w120979 w217871 w111248 w82547 w63426 w145907 w254429 w39294 w225739 w172013 w34893 w308584,0,1,0,0,0
6244,w500068 w269165 w273956 w105615 w18470 w34893 w500005 w376233 w221983 w311583 w164528 w234583 w10271 w333024 w276473 w188324 w250138,0,0,0,1,1
6245,w237465 w102200 w186076 w306817 w286461 w34893 w116919 w193800 w70856 w276473 w217871 w188324 w250138,0,0,0,1,0
6246,w173317 w39222 w207614 w204762 w150363 w256214 w66980 w392147 w373260 w322219 w245476 w52265 w217871 w30555 w296675 w207614 w34893 w113598 w338587 w267311 w186076 w34893 w341569 w117550 w256214 w384021 w71240 w311583 w89538 w37957 w361433 w198528 w241910,1,0,1,0,0
6247,w195317 w256553 w37419 w193846 w186076 w194870 w6718 w286461 w121255 w314686 w379884 w133070 w380494 w241910,0,0,1,0,0
6248,w195317 w256553 w70995 w194870 w59869 w286461 w34893 w223408 w204762 w101681 w500092 w251288 w374393 w305202 w109047 w217871 w355126 w15393,1,0,1,0,0
6249,w48776 w121255 w193800 w323852 w42169 w377964 w311583 w121802 w322219 w173688 w347760 w386937 w380494 w241910,0,1,1,0,0
6250,w237465 w102200 w186076 w306817 w286461 w39218 w124735 w282140 w193800 w70856 w250138,0,0,0,1,0
6251,w318673 w80884 w385278 w34893 w42500 w186076 w327774 w381413 w34893 w115724 w336335 w39222 w311583 w318673 w87179 w10065 w225970 w71958 w104709 w384021 w186648 w33992,1,1,0,0,0
6252,w382355 w169896 w104709 w384021 w174229 w333024 w60883 w250138 w194870 w308610 w500040 w500152 w342007 w68021 w255331 w276473 w380494 w241910,1,0,1,1,0
6253,w279522 w352852 w277627 w77842 w194870 w293558 w53573 w253354 w281031 w225739 w194870 w371196 w182664 w335583 w218713 w27013 w368487 w238104 w54702 w12685 w204762 w150363 w25638 w327385 w236919 w314686,0,0,1,0,0
6254,w374768 w194870 w370010 w295346 w272605 w314686 w217871 w158353 w286596 w152728 w241910 w204121 w390708 w308584 w225739 w399290 w26791 w342007,1,0,1,0,0
6255,w237465 w189406 w279437 w194870 w351537 w500037 w209018 w384021 w356891 w250138 w150520 w59496 w34893 w189307 w352013 w187552 w115549 w213509 w500021,1,0,0,1,0
6256,w256826 w34893 w367508 w751 w66217 w238104 w384021 w181937 w250138 w216218 w120979 w311583 w73217 w333024,0,1,0,1,0
6257,w194870 w82026 w182664 w384857 w278986 w250138 w270233 w177420 w151648 w396418 w204121 w500005 w234583 w85858 w241910 w69952 w217871 w142806 w290766 w322224 w70969,0,0,1,0,0
6258,w195317 w356690 w186076 w185000 w194870 w300670 w156065 w399290 w225739 w241910 w311583 w101837 w331534 w311583 w146192 w12685 w50916 w386149,0,0,1,0,0
6259,w132739 w366835 w230090 w173688 w85858 w380494 w221983 w311583 w93170 w249178 w337134 w261297 w70856 w241910 w261297 w34893 w171137 w280823 w221983,0,0,1,0,1
6260,w282225 w194870 w115114 w66980 w126056 w351537 w276473 w217871 w188324 w250138 w69002 w145451 w178244 w50316 w305410 w250138,0,0,0,1,0
6261,w204762 w101681 w398740 w155034 w338476 w75409 w36882 w48576 w292000 w305137 w182664 w384857 w47586 w240587 w305925 w207614 w386149 w20894 w259972 w364496 w241910,0,1,1,0,0
6262,w371473 w227401 w66980 w213553 w385368 w255783 w300401 w85858 w249337 w250138 w305137 w8052 w39218 w217871 w8992 w92187 w70969,0,0,1,1,0
6263,w195317 w157577 w194870 w20160 w374393 w194870 w178656 w247655 w195317 w146990 w90685 w286461 w189406 w396039 w327385 w388432 w115724 w36882 w355829 w311583 w34893 w10065 w261297 w380494 w54702 w241910,0,1,1,0,0
6264,w500006 w132739 w230090 w237348 w70856 w221983 w337134 w173688 w85858 w133070 w116919 w241910 w223408 w377703 w27013 w368487 w276473 w392167,1,0,1,0,1
6265,w138132 w111939 w239661 w70440 w48576 w85032 w155034 w311583 w265585 w294144 w1867 w120979,1,1,0,0,0
6266,w256897 w500001 w128292 w253354 w254516 w102910 w20297 w261113 w223408 w380494 w342532 w33992 w221983 w217871 w117890 w70856 w104397,0,0,0,1,1
6267,w210717 w371473 w227401 w66980 w365489 w15393 w204762 w150363 w305137 w39218 w217871 w8992 w320081 w195698 w198760 w255783 w45374 w241910,1,0,1,0,0
6268,w279437 w351537 w148641 w193800 w369717 w250138 w254429 w366000 w217871 w147343 w34893 w289496 w32497 w358149 w225739 w292000 w101837 w69002 w314686 w130162,0,0,1,1,0
6269,w500042 w358562 w81698 w194870 w221366 w66980 w34893 w356087 w209530 w162756 w342007 w118355 w42402 w340315 w22890 w286596 w120979,1,1,0,0,0
6270,w194870 w122953 w256905 w66217 w207614 w34893 w37419 w218713 w286461 w34893 w111248 w500549 w71240 w253354 w311583 w65549 w221983 w186076 w42634 w66980 w292769,1,0,0,0,1
6271,w398645 w225739 w34893 w197783 w193800 w256214 w384021 w261297 w322181 w36882 w261297 w239430 w174229 w280823 w250138 w311583 w160701 w61358 w322219 w139689 w24134 w118355 w172358 w319927 w368487 w276473 w324593 w74232 w392167 w311583 w41703 w337536,1,1,0,1,0
6272,w155034 w256553 w8992 w16414 w319927 w15393 w240587 w334524 w217871 w207614 w373526 w276473 w84309 w331536 w314686 w186076 w240587,1,0,1,0,0
6273,w34893 w5797 w83112 w286461 w305202 w6691 w500094 w185078 w1867 w120979 w239044 w333968 w97882 w68021 w368487 w12685 w395855 w218713 w243012 w10271,0,1,1,0,0
6274,w247655 w270233 w261113 w158353 w500001 w708 w93240 w355927 w121255 w193800 w293648 w336335 w173688 w85858 w144920 w187552 w241910 w89538,1,0,1,0,0
6275,w83749 w256553 w37419 w218713 w286461 w142655 w58038 w399554 w250138 w183695 w101837 w162756 w241910,0,0,1,1,0
6276,w385820 w39218 w331534 w1867 w120979 w292000 w217871 w148650 w220790 w233042 w207614 w20894 w247655 w500010 w136109 w119713 w272693,0,1,1,0,0
6277,w398645 w34893 w301260 w338587 w218810 w121255 w193800 w120979 w136665 w500004 w277040 w365489 w221983 w183601 w311583 w160701 w61358 w322219 w139689 w500156 w221983 w66980 w222267 w30845,0,1,0,0,1
6278,w34893 w279437 w194870 w351537 w138132 w33992 w48576 w292000 w305137 w182664 w384857 w47586 w235668 w240587 w305925 w207614 w20894 w359445 w274260 w121255 w193800 w118125,1,1,0,0,0
6279,w194870 w371640 w217871 w301260 w1867 w321998 w376233 w250138 w218713 w250693 w91672 w84391 w66980 w318673 w290970 w334993 w376233 w66980 w150654 w142806,0,1,0,1,0
6280,w349210 w118355 w379920 w55693 w342007 w173688 w399554 w383444 w115724 w374598 w331534 w1867 w120979 w217871 w343753 w34893 w382355 w374393 w265585,1,1,0,0,0
6281,w195317 w256553 w39218 w204762 w398740 w155034 w197783 w230346 w66980 w194870 w13069 w42169 w251935 w185379 w111248 w101837 w82660 w333024 w241910,0,0,1,0,0
6282,w34893 w360424 w221983 w311583 w234583 w390708 w79907 w500073 w241910 w282225 w29880 w130532,0,0,1,0,1
6283,w133855 w262522 w289292 w333652 w366139 w250138 w254429 w19283 w207614 w293558 w16587 w113361 w227598 w286596 w272605 w314686,1,0,1,0,0
6284,w322219 w292536 w321998 w50316 w33992 w270214 w101837 w277040 w340051 w241910 w127234 w256905 w153164 w207614 w225436 w30992 w374393 w300222 w228165,0,1,1,0,0
6285,w29880 w215152 w84933 w204762 w163365 w197783 w230346 w270233 w177420 w41327 w151648 w155034 w152735 w279541 w48576 w334524 w217871 w279522 w43233 w186076 w399290 w22966 w329599 w91406 w347266 w22890 w197783 w193800 w120979,0,1,1,0,0
6286,w237465 w256553 w34893 w173430 w255783 w34893 w171137 w280823 w221983 w296780 w118125 w120979 w50916 w386149,0,1,0,0,1
6287,w27013 w286596 w175602 w118125 w120979 w378979 w335583 w68504 w372126 w142139 w374393 w260975 w112319 w165609 w276703 w207614 w305202 w193067,0,1,1,0,0
6288,w256553 w182887 w63426 w121255 w250138 w186076 w240587 w217871 w207614 w111248 w338647 w373574 w22890 w1867 w120979 w240587 w148781,0,1,0,1,0
6289,w372212 w127707 w282945 w391575 w380881 w66980 w298077 w115724 w36882 w232277 w138576 w251263 w161352 w15393,1,1,0,0,0
6290,w210717 w371473 w227401 w66980 w388086 w268930 w128268 w62255 w221983 w305137 w8052 w39218 w8992 w320081 w223173 w393026 w186648 w33992,0,1,0,0,1
6291,w195317 w374666 w194870 w167540 w388071 w82026 w126394 w225739 w34893 w139689 w24134 w205991 w135270 w247466 w217871 w111248 w137100 w338476 w80220 w392167 w391554 w42589 w225739 w162965,1,0,0,0,0
6292,w500006 w132739 w230090 w111248 w263923 w255783 w380494 w280823 w221983 w134152 w116919 w376233 w221983 w333985 w85858 w276473 w217871 w188324 w250138,0,0,0,1,1
6293,w102200 w381413 w186076 w194870 w390515 w286461 w267098 w276473 w7643 w97882 w231389 w12685 w217871 w34893 w234583 w93366 w93366 w87179 w347032 w295346 w119716 w12685,0,0,1,0,0
6294,w500205 w22890 w1867 w120979 w203093 w162025 w34893 w371640 w391937 w186076 w84933 w35857 w303336 w118355 w4317 w1867 w120979,0,1,0,0,0
6295,w195317 w34893 w115724 w36882 w217871 w380347 w115724 w181937 w158110 w1867 w120979 w186076 w192814 w69002 w241910,0,1,1,0,0
6296,w135270 w198315 w254516 w69002 w331534 w277040 w250138 w20297 w239332 w56311 w34893 w345945 w155657 w223408 w333968 w97882 w68021 w380494 w241910,0,0,1,1,0
6297,w377964 w34893 w127717 w145798 w213019 w145577 w14299 w109047 w48576 w34893 w1894 w298189 w321998 w1867 w120979 w66980 w358149 w7718 w373782 w70673 w342007,1,1,1,0,0
